id,filename,label,language,scene_2cls,topic_4cls,generation_prompt
KO_fake_005,KO_fake_005.jpg,fake,KOREAN,paper,Society & Livelihood,"Device capture of a magazine interface displaying the following content in Korean (한국어): seismological bureau alert reporting a magnitude 7.1 earthquake approximately 150 km from Clearwater Bay with tsunami advisory. The screen shows light mode with these UI elements: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 3:4, 1200×1600 (print flat scan); framed as Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. Image condition: slightly compressed image quality, minor compression artifacts visible at edges. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
KO_real_001,KO_real_001.jpg,real,KOREAN,paper,Culture & Entertainment,
KO_real_002,KO_real_002.jpg,real,KOREAN,paper,Culture & Entertainment,
KO_real_003,KO_real_003.jpg,real,KOREAN,paper,Politics & Military,
KO_real_004,KO_real_004.jpg,real,KOREAN,paper,Politics & Military,
KO_real_005,KO_real_005.jpg,real,KOREAN,paper,Society & Livelihood,
MR_fake_001,MR_fake_001.jpg,fake,MARATHI,paper,Culture & Entertainment,"A light mode screenshot of magazine in Marathi, showing: fan-made tribute post for a legendary musician's anniversary, showing career timeline and 5.4K fan reactions. UI layout: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 3:4, 1200×1600 (document viewer portrait); device frame: Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. Capture condition: clean digital screenshot, no physical artifacts. All text content is in Marathi (मराठी). Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
MR_fake_002,MR_fake_002.jpg,fake,MARATHI,paper,Culture & Entertainment,"A light mode screenshot of magazine in Marathi, showing: tabloid-style report on a public figure's real estate purchase in Maplewood Township for $350 million, with property photos. UI layout: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 3:4, 1200×1600 (document viewer portrait); device frame: Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. Capture condition: newspaper clipping that has been scanned, with yellowed edges and slight ink smudges. All text content is in Marathi (मराठी). Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
MR_fake_003,MR_fake_003.jpg,fake,MARATHI,paper,Politics & Military,"A light mode screenshot of newspaper in Marathi, showing: a senator announcing a new $150 million education reform package for Oakmont, including teacher salary adjustments of 76%. UI layout: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Landscape framing, aspect 4:3, 1600×1200 (print flat landscape); device frame: Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. Capture condition: printed on paper and then photographed, showing paper texture, slight skew, and ambient shadows. All text content is in Marathi (मराठी). Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
MR_fake_004,MR_fake_004.jpg,fake,MARATHI,paper,Politics & Military,"A light mode screenshot of magazine in Marathi, showing: leaked internal memo from Coastal Energy Solutions discussing personnel changes in senior leadership positions. UI layout: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 3:4, 1200×1600 (document viewer portrait); device frame: Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. Capture condition: clean digital screenshot, no physical artifacts. All text content is in Marathi (मराठी). Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
MR_fake_005,MR_fake_005.jpg,fake,MARATHI,paper,Society & Livelihood,"A photograph of a device screen showing newspaper (light mode). The post/page content, written in Marathi (मराठी), is about: weather service hurricane tracking update showing Category 3 storm approaching Cedarville coastline within 48 hours. Visible UI components: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Portrait framing, aspect 3:4, 1200×1600 (print flat scan). Device: Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. Photo characteristics: slightly compressed image quality, minor compression artifacts visible at edges. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
MR_real_001,MR_real_001.jpg,real,MARATHI,screen,Culture & Entertainment,
MR_real_002,MR_real_002.jpg,real,MARATHI,screen,Culture & Entertainment,
MR_real_003,MR_real_003.jpg,real,MARATHI,screen,Politics & Military,
MR_real_004,MR_real_004.jpg,real,MARATHI,screen,Politics & Military,
MR_real_005,MR_real_005.jpg,real,MARATHI,screen,Society & Livelihood,
FA_fake_001,FA_fake_001.jpg,fake,PERSIAN,paper,Culture & Entertainment,"Device capture of a magazine interface displaying the following content in Persian (فارسی): tabloid-style report on a public figure's real estate purchase in Lakeshore District for $275 million, with property photos. The screen shows light mode with these UI elements: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 2:3, 1200×1800 (tall print tile); framed as Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. Image condition: photographed from another screen with visible moire pattern and slight reflection glare. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
FA_fake_002,FA_fake_002.jpg,fake,PERSIAN,paper,Culture & Entertainment,"Imagine looking at someone's phone or screen showing billboard_sign in light mode. The screen displays a post in Persian (فارسی) about: entertainment news post reporting a famous actor's hospitalization at Pinnacle Education Foundation for exhaustion, with management statement. The interface includes: outdoor billboard or signage: large bold text, brand colors, product/event imagery; contact info, website URL, QR code, directional elements; surrounding environment visible (street, building edge, sky). Landscape framing, aspect 16:9, 3840×2160 (4K UHD), captured from Desktop Chrome: tabs, address bar, bookmarks bar, close/maximize controls. The image has: slightly overexposed capture with washed-out highlights in bright UI areas. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
FA_fake_003,FA_fake_003.jpg,fake,PERSIAN,paper,Politics & Military,"A light mode screenshot of newspaper in Persian, showing: military command communiqué announcing a ceasefire agreement effective at 0600 hours along the Oakmont border corridor. UI layout: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Landscape framing, aspect 4:3, 1600×1200 (landscape form scan); device frame: Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. Capture condition: photocopied document with reduced contrast, visible copier edge shadows, and slight grain. All text content is in Persian (فارسی). Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
FA_fake_004,FA_fake_004.jpg,fake,PERSIAN,paper,Politics & Military,"Imagine looking at someone's phone or screen showing newspaper in light mode. The screen displays a post in Persian (فارسی) about: naval exercise press release announcing joint operations between two allies in the Maplewood Township waters involving approximately 35 vessels. The interface includes: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Portrait framing, aspect 3:4, 1200×1600 (document viewer portrait), captured from Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. The image has: creased and folded paper with visible fold lines and slightly wrinkled surface. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
FA_fake_005,FA_fake_005.jpg,fake,PERSIAN,paper,Society & Livelihood,"A light mode screenshot of newspaper in Persian, showing: Granite Public Works clinical trial recruitment notice for a new diabetes treatment, offering $1.8 billion compensation to participants in Maplewood Township. UI layout: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Landscape framing, aspect 4:3, 1600×1200 (print flat landscape); device frame: Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. Capture condition: slightly compressed image quality, minor compression artifacts visible at edges. All text content is in Persian (فارسی). Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
FA_real_001,FA_real_001.jpg,real,PERSIAN,screen,Culture & Entertainment,
FA_real_002,FA_real_002.jpg,real,PERSIAN,screen,Culture & Entertainment,
FA_real_003,FA_real_003.jpg,real,PERSIAN,screen,Politics & Military,
FA_real_004,FA_real_004.jpg,real,PERSIAN,screen,Politics & Military,
FA_real_005,FA_real_005.jpg,real,PERSIAN,screen,Society & Livelihood,
PL_fake_001,PL_fake_001.jpg,fake,POLISH,paper,Culture & Entertainment,"Device capture of a newspaper interface displaying the following content in Polish (Polski): viral quote graphic attributed to a famous entrepreneur about the future of work, shared 5.4K times. The screen shows light mode with these UI elements: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Portrait framing, aspect 3:4, 1200×1600 (print flat scan); framed as Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. Image condition: creased and folded paper with visible fold lines and slightly wrinkled surface. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
PL_fake_002,PL_fake_002.jpg,fake,POLISH,paper,Culture & Entertainment,"A photograph of a device screen showing newspaper (light mode). The post/page content, written in Polish (Polski), is about: entertainment news post reporting a famous actor's hospitalization at Meridian Health Group for exhaustion, with management statement. Visible UI components: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Landscape framing, aspect 4:3, 1600×1200 (print flat landscape). Device: Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. Photo characteristics: clean digital screenshot, no physical artifacts. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
PL_fake_003,PL_fake_003.jpg,fake,POLISH,paper,Politics & Military,"A light mode screenshot of newspaper in Polish, showing: military command communiqué announcing a ceasefire agreement effective at 0600 hours along the Lakeshore District border corridor. UI layout: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Landscape framing, aspect 4:3, 1600×1200 (landscape form scan); device frame: Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. Capture condition: printed on paper and then photographed, showing paper texture, slight skew, and ambient shadows. All text content is in Polish (Polski). Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
PL_fake_004,PL_fake_004.jpg,fake,POLISH,paper,Politics & Military,"Imagine looking at someone's phone or screen showing magazine in light mode. The screen displays a post in Polish (Polski) about: election night results graphic showing vote percentages across Palm Ridge districts with 28% lead margin. The interface includes: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 2:3, 1200×1800 (tall print tile), captured from Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. The image has: slightly compressed image quality, minor compression artifacts visible at edges. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
PL_fake_005,PL_fake_005.jpg,fake,POLISH,paper,Society & Livelihood,"A light mode screenshot of prescription in Polish, showing: Atlas Infrastructure Partners clinical trial recruitment notice for a new diabetes treatment, offering $820 million compensation to participants in Millbrook. UI layout: medical prescription form: hospital/clinic header with logo, doctor's name and credentials; patient name, date, prescription list with medication names, dosages, instructions; doctor's signature area, stamp/seal, prescription ID number. Portrait framing, aspect 3:4, 1200×1600 (print flat scan); device frame: Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. Capture condition: printed on paper and then photographed, showing paper texture, slight skew, and ambient shadows. All text content is in Polish (Polski). Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
PL_real_001,PL_real_001.jpg,real,POLISH,screen,Culture & Entertainment,
PL_real_002,PL_real_002.jpg,real,POLISH,screen,Culture & Entertainment,
PL_real_003,PL_real_003.jpg,real,POLISH,screen,Politics & Military,
PL_real_004,PL_real_004.jpg,real,POLISH,screen,Politics & Military,
PL_real_005,PL_real_005.jpg,real,POLISH,screen,Society & Livelihood,
PT_fake_001,PT_fake_001.jpg,fake,PORTUGUESE,paper,Culture & Entertainment,"Device capture of a magazine interface displaying the following content in Portuguese (Português): viral quote graphic attributed to a famous entrepreneur about the future of work, shared 213 times. The screen shows light mode with these UI elements: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 2:3, 1200×1800 (A-series scan); framed as Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. Image condition: wet or coffee-stained document with ring marks and faded text areas. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
PT_fake_002,PT_fake_002.jpg,fake,PORTUGUESE,screen,Culture & Entertainment,"Imagine looking at someone's phone or screen showing Facebook in dark mode. The screen displays a post in Portuguese (Português) about: viral quote graphic attributed to a famous entrepreneur about the future of work, shared 5.4K times. The interface includes: user avatar, display name, privacy icon (globe/friends), timestamp; post text, optional image/link preview card; reaction bar (like/love/haha/wow/sad/angry counts), comment count, share count; action buttons: Like, Comment, Share. Portrait framing, aspect 9:16, 1080×1920 (legacy Huawei FHD), captured from Huawei phone screenshot: EMUI/HarmonyOS status bar, notch or pill cutout, gesture nav bar. The image has: photographed from a TV or monitor screen at an angle, with visible pixel grid and slight color shift. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
PT_fake_003,PT_fake_003.jpg,fake,PORTUGUESE,paper,Politics & Military,"Device capture of a magazine interface displaying the following content in Portuguese (Português): protest rally coverage showing crowd at Harborview central square with organizers claiming at least 78 attendees. The screen shows light mode with these UI elements: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 2:3, 1200×1800 (tall print tile); framed as Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. Image condition: slightly compressed image quality, minor compression artifacts visible at edges. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
PT_fake_004,PT_fake_004.jpg,fake,PORTUGUESE,paper,Politics & Military,"Imagine looking at someone's phone or screen showing magazine in light mode. The screen displays a post in Portuguese (Português) about: municipal council voting results for the Maplewood Township rezoning proposal, with 15% approval rate. The interface includes: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 2:3, 1200×1800 (tall print tile), captured from Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. The image has: photographed from another screen with visible moire pattern and slight reflection glare. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
PT_fake_005,PT_fake_005.jpg,fake,PORTUGUESE,paper,Society & Livelihood,"A photograph of a device screen showing newspaper (light mode). The post/page content, written in Portuguese (Português), is about: traditional herbal remedy promotion by Coastal Energy Solutions featuring patient testimonials and before-after comparison with 9.3% satisfaction rate. Visible UI components: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Portrait framing, aspect 3:4, 1200×1600 (document viewer portrait). Device: Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. Photo characteristics: printed on paper and then photographed, showing paper texture, slight skew, and ambient shadows. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
PT_real_001,PT_real_001.jpg,real,PORTUGUESE,paper,Culture & Entertainment,
PT_real_002,PT_real_002.jpg,real,PORTUGUESE,paper,Culture & Entertainment,
PT_real_003,PT_real_003.jpg,real,PORTUGUESE,paper,Politics & Military,
PT_real_004,PT_real_004.jpg,real,PORTUGUESE,paper,Politics & Military,
PT_real_005,PT_real_005.jpg,real,PORTUGUESE,paper,Society & Livelihood,
RU_fake_001,RU_fake_001.jpg,fake,RUSSIAN,paper,Culture & Entertainment,"A light mode screenshot of newspaper in Russian, showing: viral quote graphic attributed to a famous entrepreneur about the future of work, shared 1.5K times. UI layout: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Landscape framing, aspect 4:3, 1600×1200 (landscape form scan); device frame: Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. Capture condition: clean digital screenshot, no physical artifacts. All text content is in Russian (Русский). Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
RU_fake_002,RU_fake_002.jpg,fake,RUSSIAN,paper,Culture & Entertainment,"A photograph of a device screen showing magazine (light mode). The post/page content, written in Russian (Русский), is about: tabloid-style report on a public figure's real estate purchase in Lakeshore District for $3.3 billion, with property photos. Visible UI components: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 2:3, 1200×1800 (tall print tile). Device: Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. Photo characteristics: photocopied document with reduced contrast, visible copier edge shadows, and slight grain. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
RU_fake_003,RU_fake_003.jpg,fake,RUSSIAN,paper,Politics & Military,"A photograph of a device screen showing newspaper (light mode). The post/page content, written in Russian (Русский), is about: municipal council voting results for the Riverside Province rezoning proposal, with 3.2% approval rate. Visible UI components: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Portrait framing, aspect 3:4, 1200×1600 (document viewer portrait). Device: Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. Photo characteristics: creased and folded paper with visible fold lines and slightly wrinkled surface. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
RU_fake_004,RU_fake_004.jpg,fake,RUSSIAN,paper,Politics & Military,"Imagine looking at someone's phone or screen showing newspaper in light mode. The screen displays a post in Russian (Русский) about: draft executive order text on data privacy regulations from a labor union leader's office with implementation date and penalties. The interface includes: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Landscape framing, aspect 4:3, 1600×1200 (landscape form scan), captured from Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. The image has: slightly compressed image quality, minor compression artifacts visible at edges. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
RU_fake_005,RU_fake_005.jpg,fake,RUSSIAN,paper,Society & Livelihood,"A light mode screenshot of magazine in Russian, showing: seismological bureau alert reporting a magnitude 7.1 earthquake more than 200 km from Maplewood Township with tsunami advisory. UI layout: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 2:3, 1200×1800 (A-series scan); device frame: Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. Capture condition: printed on paper and then photographed, showing paper texture, slight skew, and ambient shadows. All text content is in Russian (Русский). Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
RU_real_001,RU_real_001.jpg,real,RUSSIAN,paper,Culture & Entertainment,
RU_real_002,RU_real_002.jpg,real,RUSSIAN,paper,Culture & Entertainment,
RU_real_003,RU_real_003.jpg,real,RUSSIAN,paper,Politics & Military,
RU_real_004,RU_real_004.jpg,real,RUSSIAN,paper,Politics & Military,
RU_real_005,RU_real_005.jpg,real,RUSSIAN,paper,Society & Livelihood,
ES_fake_001,ES_fake_001.jpg,fake,SPANISH,paper,Culture & Entertainment,"Imagine looking at someone's phone or screen showing newspaper in light mode. The screen displays a post in Spanish (Español) about: tabloid-style report on a public figure's real estate purchase in Riverside Province for $350 million, with property photos. The interface includes: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Landscape framing, aspect 4:3, 1600×1200 (print flat landscape), captured from Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. The image has: photographed from another screen with visible moire pattern and slight reflection glare. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
ES_fake_002,ES_fake_002.jpg,fake,SPANISH,paper,Culture & Entertainment,"Device capture of a magazine interface displaying the following content in Spanish (Español): entertainment news post reporting a famous actor's hospitalization at Greenfield Biotech for exhaustion, with management statement. The screen shows light mode with these UI elements: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 3:4, 1200×1600 (document viewer portrait); framed as Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. Image condition: clean digital screenshot, no physical artifacts. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
ES_fake_003,ES_fake_003.jpg,fake,SPANISH,paper,Politics & Military,"Imagine looking at someone's phone or screen showing newspaper in light mode. The screen displays a post in Spanish (Español) about: diplomatic statement about new trade agreement terms between two nations, with specific tariff reduction figures of 18%. The interface includes: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Portrait framing, aspect 3:4, 1200×1600 (document viewer portrait), captured from Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. The image has: slightly compressed image quality, minor compression artifacts visible at edges. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
ES_fake_004,ES_fake_004.jpg,fake,SPANISH,paper,Politics & Military,"A photograph of a device screen showing newspaper (light mode). The post/page content, written in Spanish (Español), is about: a health minister announcing a new $820 million education reform package for Riverside Province, including teacher salary adjustments of 67%. Visible UI components: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Portrait framing, aspect 3:4, 1200×1600 (print flat scan). Device: Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. Photo characteristics: clean digital screenshot, no physical artifacts. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
ES_fake_005,ES_fake_005.jpg,fake,SPANISH,paper,Society & Livelihood,"Imagine looking at someone's phone or screen showing newspaper in light mode. The screen displays a post in Spanish (Español) about: Redwood Community Trust clinical trial recruitment notice for a new diabetes treatment, offering $560 million compensation to participants in Westfield County. The interface includes: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Landscape framing, aspect 4:3, 1600×1200 (landscape form scan), captured from Single-page A4/letter in viewer or on desk, margins, paragraph blocks, formal layout. The image has: photocopied document with reduced contrast, visible copier edge shadows, and slight grain. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
ES_real_001,ES_real_001.jpg,real,SPANISH,paper,Culture & Entertainment,
ES_real_002,ES_real_002.jpg,real,SPANISH,paper,Culture & Entertainment,
ES_real_003,ES_real_003.jpg,real,SPANISH,paper,Politics & Military,
ES_real_004,ES_real_004.jpg,real,SPANISH,paper,Politics & Military,
ES_real_005,ES_real_005.jpg,real,SPANISH,paper,Society & Livelihood,
SW_fake_001,SW_fake_001.jpg,fake,SWAHILI,paper,Culture & Entertainment,"Imagine looking at someone's phone or screen showing magazine in light mode. The screen displays a post in Swahili (Kiswahili) about: entertainment industry report on a major streaming platform's content deal worth $430 million with a production studio at Northbridge. The interface includes: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 3:4, 1200×1600 (print flat scan), captured from Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. The image has: wet or coffee-stained document with ring marks and faded text areas. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
SW_fake_002,SW_fake_002.jpg,fake,SWAHILI,screen,Culture & Entertainment,"Imagine looking at someone's phone or screen showing WhatsApp in dark mode. The screen displays a post in Swahili (Kiswahili) about: viral quote graphic attributed to a famous entrepreneur about the future of work, shared 5.4K times. The interface includes: chat header: contact name or group name, avatar, online status, call icons; message bubbles: green (sent) and white (received), with tails; timestamp on each bubble, double-check marks (blue/grey); text input bar at bottom, attachment icon, voice note icon. Portrait framing, aspect 9:16, 1080×1920 (legacy FHD+ portrait), captured from Android app screenshot: status bar, punch-hole or gesture nav, Material-style or OEM UI. The image has: screenshot re-photographed with a phone camera, showing hand shadow at edge and slight blur. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
SW_fake_003,SW_fake_003.jpg,fake,SWAHILI,paper,Politics & Military,"A light mode screenshot of newspaper in Swahili, showing: election night results graphic showing vote percentages across Maplewood Township districts with 28% lead margin. UI layout: newspaper front page layout: masthead with newspaper name, date, edition number; multi-column text layout, large headline in bold serif font, subheadlines, byline; black and white or muted-color photos with captions, article continuation markers. Landscape framing, aspect 4:3, 1600×1200 (print flat landscape); device frame: Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. Capture condition: wet or coffee-stained document with ring marks and faded text areas. All text content is in Swahili (Kiswahili). Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
SW_fake_004,SW_fake_004.jpg,fake,SWAHILI,paper,Politics & Military,"Imagine looking at someone's phone or screen showing magazine in light mode. The screen displays a post in Swahili (Kiswahili) about: municipal council voting results for the Sundale Heights rezoning proposal, with 76% approval rate. The interface includes: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 2:3, 1200×1800 (tall print tile), captured from Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. The image has: slightly compressed image quality, minor compression artifacts visible at edges. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
SW_fake_005,SW_fake_005.jpg,fake,SWAHILI,paper,Society & Livelihood,"Imagine looking at someone's phone or screen showing magazine in light mode. The screen displays a post in Swahili (Kiswahili) about: regional health department report on water quality testing in Clearwater Bay, with 11% of samples exceeding safety thresholds. The interface includes: magazine page: glossy finish look, stylized headline typography, large feature image; pull quotes, sidebar text boxes, page number, magazine name in header/footer; multi-column layout with callout statistics or infographics. Portrait framing, aspect 2:3, 1200×1800 (tall print tile), captured from Flat-lay of printed page on a desk, paper curl, soft shadow, natural reading distance. The image has: wet or coffee-stained document with ring marks and faded text areas. Names, organizations, places, and numbers should use plausible everyday forms. Typography and UI density should match a genuine device capture."
SW_real_001,SW_real_001.jpg,real,SWAHILI,screen,Culture & Entertainment,
SW_real_002,SW_real_002.jpg,real,SWAHILI,screen,Culture & Entertainment,
SW_real_003,SW_real_003.jpg,real,SWAHILI,screen,Politics & Military,
SW_real_004,SW_real_004.jpg,real,SWAHILI,screen,Politics & Military,
SW_real_005,SW_real_005.jpg,real,SWAHILI,screen,Society & Livelihood,
